,show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description,year_added,month_added,day_added,duration_value,duration_unit,tags
8454,s8465,movie,The Prince,brian a. miller,jason patric  bruce willis  john cusack  rain  jessica lowndes  johnathon schaech  gia mantegna  50 cent,United States,2019-02-22,2014,R,91 min,['action & adventure'],a former mafia hit man living quietly as a mechanic veers back into his old world after his daughter is abducted and faces an old foe in new orleans.,2019,February,22,91.0,min,['action & adventure'] ['action & adventure'] jason patric bruce willis john cusack rain jessica lowndes johnathon schaech gia mantegna 50 cent brian a. miller a former mafia hit man living quietly as a mechanic veers back into his old world after his daughter is abducted and faces an old foe in new orleans. movie
8455,s8466,movie,The Prince & Me,martha coolidge,julia stiles  luke mably  ben miller  miranda richardson  james fox  alberta watson  john bourgeois  zachary knighton  eliza bennett,United States,2020-10-01,2004,PG,111 min,['comedies'  'romantic movies'],a hardworking wisconsin college student falls for her arrogant yet charming classmate  unaware that he's a danish prince attending school incognito.,2020,October,1,111.0,min,['comedies' 'romantic movies'] ['comedies' 'romantic movies'] julia stiles luke mably ben miller miranda richardson james fox alberta watson john bourgeois zachary knighton eliza bennett martha coolidge a hardworking wisconsin college student falls for her arrogant yet charming classmate unaware that he's a danish prince attending school incognito. movie
8456,s8467,movie,The Princess and the Frog,ron clements  john musker,anika noni rose  bruno campos  keith david  michael-leon wooley  jennifer cody  jim cummings  peter bartlett  jenifer lewis  oprah winfrey  terrence howard  john goodman  emeril lagasse  june christopher  paul briggs  rob edwards  john kassir  fred tatasciore  kimberly russell  rif hutton  randy newman  bridget hoffman  corey burton  joe whyte  michael colyar  bruce smith  terri douglas  claudette wells  roger aaron brown  mona marshall  terence blanchard  kwesi boakye  mick wingert  david cowgill  peter renaday  john musker  ritchie montgomery  jerry kernion  philip proctor  eddie frierson,United States,2019-07-16,2009,G,98 min,['children & family movies'],in new orleans during the jazz age  a beautiful girl named tiana has a fateful encounter with frog prince who desperately wants to be human again.,2019,July,16,98.0,min,['children & family movies'] ['children & family movies'] anika noni rose bruno campos keith david michael-leon wooley jennifer cody jim cummings peter bartlett jenifer lewis oprah winfrey terrence howard john goodman emeril lagasse june christopher paul briggs rob edwards john kassir fred tatasciore kimberly russell rif hutton randy newman bridget hoffman corey burton joe whyte michael colyar bruce smith terri douglas claudette wells roger aaron brown mona marshall terence blanchard kwesi boakye mick wingert david cowgill peter renaday john musker ritchie montgomery jerry kernion philip proctor eddie frierson ron clements john musker in new orleans during the jazz age a beautiful girl named tiana has a fateful encounter with frog prince who desperately wants to be human again. movie
8457,s8468,movie,The Prison,na hyeon,suk-kyu han  rae-won kim  kyeong-yeong lee  woong-in jeong  jae-yun jo  sung-rok shin  kim sung-kyun  kwak min-ho,South Korea,2017-11-18,2017,TV-MA,125 min,['action & adventure'  'dramas'  'international movies'],a cop-turned-convict discovers a crime syndicate inside a prison lorded over by an inmate crime boss – and joins in on their nightly heists.,2017,November,18,125.0,min,['action & adventure' 'dramas' 'international movies'] ['action & adventure' 'dramas' 'international movies'] suk-kyu han rae-won kim kyeong-yeong lee woong-in jeong jae-yun jo sung-rok shin kim sung-kyun kwak min-ho na hyeon a cop-turned-convict discovers a crime syndicate inside a prison lorded over by an inmate crime boss – and joins in on their nightly heists. movie
8458,s8469,movie,The Pursuit,john papola,arthur brooks,United States,2019-08-07,2019,TV-14,76 min,['documentaries'],in a time of turbulence for the free market system  one economist explores how it has lifted billions out of poverty  and might just save us all.,2019,August,7,76.0,min,['documentaries'] ['documentaries'] arthur brooks john papola in a time of turbulence for the free market system one economist explores how it has lifted billions out of poverty and might just save us all. movie
8459,s8470,movie,The Pursuit of Happyness,gabriele muccino,will smith  jaden smith  thandie newton  brian howe  james karen  dan castellaneta  kurt fuller  takayo fischer,United States,2019-10-01,2006,PG-13,117 min,['dramas'],when chris and his son are evicted  they face trying times as a desperate chris accepts an unpaid internship at a stock brokerage firm.,2019,October,1,117.0,min,['dramas'] ['dramas'] will smith jaden smith thandie newton brian howe james karen dan castellaneta kurt fuller takayo fischer gabriele muccino when chris and his son are evicted they face trying times as a desperate chris accepts an unpaid internship at a stock brokerage firm. movie
8460,s8471,movie,The Push,grant korgan  brian niles,grant korgan,United States,2019-06-07,2018,TV-MA,90 min,['documentaries'  'sports movies'],after a snowmobile accident paralyzed him  grant korgan became the first athlete with a spinal cord injury to push himself to the south pole.,2019,June,7,90.0,min,['documentaries' 'sports movies'] ['documentaries' 'sports movies'] grant korgan grant korgan brian niles after a snowmobile accident paralyzed him grant korgan became the first athlete with a spinal cord injury to push himself to the south pole. movie
8461,s8472,tv show,The Pyramid Code,unknown,sally jennings,Canada,2016-02-08,2009,TV-PG,1 Season,['docuseries'  'science & nature tv'],how was the scientific understanding of the ancients so advanced? a team of experts answers this and other questions in this fascinating series.,2016,February,8,1.0,Season,['docuseries' 'science & nature tv'] ['docuseries' 'science & nature tv'] sally jennings unknown how was the scientific understanding of the ancients so advanced? a team of experts answers this and other questions in this fascinating series. tv show
8462,s8473,movie,The Rainbow Troops,riri riza,cut mini theo  ikranagara  lukman sardi  ario bayu  tora sudiro,Indonesia,2018-10-21,2008,TV-PG,119 min,['children & family movies'  'dramas'  'international movies'],two indonesian teachers embrace an inspiring crop of gifted young students who've come to study at their crumbling islamic primary school.,2018,October,21,119.0,min,['children & family movies' 'dramas' 'international movies'] ['children & family movies' 'dramas' 'international movies'] cut mini theo ikranagara lukman sardi ario bayu tora sudiro riri riza two indonesian teachers embrace an inspiring crop of gifted young students who've come to study at their crumbling islamic primary school. movie
8463,s8474,movie,The Rainmaker,francis ford coppola,matt damon  danny devito  claire danes  jon voight  mary kay place  dean stockwell  teresa wright  virginia madsen  mickey rourke  andrew shue,United States,2019-11-20,1997,PG-13,136 min,['dramas'  'thrillers'],a young attorney and a scrappy paralegal work to help the parents of a terminally ill boy in their suit against an insurance company.,2019,November,20,136.0,min,['dramas' 'thrillers'] ['dramas' 'thrillers'] matt damon danny devito claire danes jon voight mary kay place dean stockwell teresa wright virginia madsen mickey rourke andrew shue francis ford coppola a young attorney and a scrappy paralegal work to help the parents of a terminally ill boy in their suit against an insurance company. movie
8464,s8475,tv show,The Rap Game,unknown,jermaine dupri,United States,2019-09-15,2016,TV-14,1 Season,['reality tv'],young lyricists between the ages of 12 and 16 compete for a chance to sign to jermaine dupri's label while being mentored by hip-hop and r&b's finest.,2019,September,15,1.0,Season,['reality tv'] ['reality tv'] jermaine dupri unknown young lyricists between the ages of 12 and 16 compete for a chance to sign to jermaine dupri's label while being mentored by hip-hop and r&b's finest. tv show
8465,s8476,movie,The Rat Race,miriam chandy menacherry,unknown,India,2017-01-01,2010,TV-PG,52 min,['documentaries'  'international movies'],examine the troublesome coexistence of humans and rodents in mumbai  where the byproducts of a big economy have led to a thriving rat population.,2017,January,1,52.0,min,['documentaries' 'international movies'] ['documentaries' 'international movies'] unknown miriam chandy menacherry examine the troublesome coexistence of humans and rodents in mumbai where the byproducts of a big economy have led to a thriving rat population. movie
8466,s8477,tv show,The Real Football Factories,unknown,danny dyer,United Kingdom,2017-12-29,2006,TV-MA,1 Season,['british tv shows'  'docuseries'  'international tv shows'],examine the troubling history of football hooliganism and hear from real hooligans about their bitter rivalries and rowdiest brawls.,2017,December,29,1.0,Season,['british tv shows' 'docuseries' 'international tv shows'] ['british tv shows' 'docuseries' 'international tv shows'] danny dyer unknown examine the troubling history of football hooliganism and hear from real hooligans about their bitter rivalries and rowdiest brawls. tv show
8467,s8478,movie,The Real Miyagi,kevin derek,fumio demura,United States,2017-06-16,2015,TV-PG,81 min,['documentaries'  'sports movies'],a look at the life of karate master fumio demura shows how he spread the discipline in the west  winning countless devotees and influencing hollywood.,2017,June,16,81.0,min,['documentaries' 'sports movies'] ['documentaries' 'sports movies'] fumio demura kevin derek a look at the life of karate master fumio demura shows how he spread the discipline in the west winning countless devotees and influencing hollywood. movie
8468,s8479,movie,The Rebound,shaina allen,orlando carrillo  mario moran  jeremie phenom thomas,United States,2019-02-28,2016,TV-MA,77 min,['documentaries'  'sports movies'],this documentary follows three players on the miami heat wheels  who face long odds on the way to the national wheelchair basketball championship.,2019,February,28,77.0,min,['documentaries' 'sports movies'] ['documentaries' 'sports movies'] orlando carrillo mario moran jeremie phenom thomas shaina allen this documentary follows three players on the miami heat wheels who face long odds on the way to the national wheelchair basketball championship. movie
8469,s8480,movie,The Redeemed and the Dominant: Fittest on Earth,heber cannon  mariah moore  marston sawyers,unknown,United States,2018-07-01,2017,TV-14,120 min,['documentaries'  'sports movies'],questions about endurance  doping and overall toughness surround a group of elite athletes as they compete fiercely at the reebok crossfit games.,2018,July,1,120.0,min,['documentaries' 'sports movies'] ['documentaries' 'sports movies'] unknown heber cannon mariah moore marston sawyers questions about endurance doping and overall toughness surround a group of elite athletes as they compete fiercely at the reebok crossfit games. movie
